Date/Time,Temp_C,Dew Point Temp_C,Rel Hum_%,Wind Speed_km/h,Visibility_km,Press_kPa,Weather, Q10,,Wind Speed_km/h,Occurance,Q14,,Weather,Countif,Q15,,Wind Speed_km/h,Countif,,Visibility_km,Mean_VisibilityKM,,Press_kPa,,Rel Hum_%,
11/13/2012 15:00,5.4,-2.9,55,28,24.1,102.25,Mainly Clear,0,,,,0,,,,0,,,,,24.1,,,102.25,,55,
11/13/2012 16:00,4.9,-5.1,48,24,24.1,102.33,Mainly Clear,0,,,,0,,,,0,,,,,24.1,,,102.33,,48,
11/13/2012 17:00,3.7,-6.1,49,13,25,102.41,Clear,0,,,,1,,,,0,,,,,25,,,102.41,,49,
11/13/2012 18:00,2.5,-5.5,56,11,25,102.54,Clear,0,,,,1,,,,0,,,,,25,,,102.54,,56,
11/13/2012 19:00,0.8,-5.6,62,11,25,102.6,Clear,0,,,,1,,,,0,,,,,25,,,102.6,,62,
11/13/2012 20:00,-0.7,-6,67,9,25,102.68,Clear,0,,,,1,,,,0,,,,,25,,,102.68,,67,
11/13/2012 21:00,-1,-6,69,7,25,102.75,Clear,0,,,,1,,,,0,,,,,25,,,102.75,,69,
11/13/2012 22:00,-0.9,-5.7,70,7,25,102.81,Clear,0,,,,1,,,,0,,,,,25,,,102.81,,70,
11/13/2012 23:00,-1.5,-5.9,72,7,25,102.84,Clear,0,,,,1,,,,0,,,,,25,,,102.84,,72,
11/14/2012 0:00,-0.1,-6,64,4,25,102.91,Clear,0,,,,1,,,,0,,,,,25,,,102.91,,64,
11/14/2012 1:00,-0.7,-5.7,69,6,25,102.91,Clear,0,,,,1,,,,0,,,,,25,,,102.91,,69,
11/14/2012 2:00,-2.3,-6.1,75,6,25,102.97,Clear,0,,,,1,,,,0,,,,,25,,,102.97,,75,
11/14/2012 3:00,-2.4,-6.7,72,6,25,102.99,Clear,0,,,,1,,,,0,,,,,25,,,102.99,,72,
11/14/2012 4:00,-4,-7,80,4,25,103.01,Clear,0,,,,1,,,,0,,,,,25,,,103.01,,80,
11/14/2012 5:00,-4.7,-6.6,87,4,25,103.09,Clear,0,,,,1,,,,0,,,,,25,,,103.09,,87,
11/14/2012 6:00,-3.6,-6.1,83,4,25,103.15,Clear,0,,,,1,,,,0,,,,,25,,,103.15,,83,
11/14/2012 7:00,-5.2,-7,87,4,48.3,103.25,Clear,0,,,,1,,,,1,,,,,48.3,,,103.25,,87,
11/14/2012 8:00,-3,-4.9,87,4,48.3,103.29,Clear,0,,,,1,,,,1,,,,,48.3,,,103.29,,87,
11/14/2012 9:00,0.6,-3.1,76,6,24.1,103.31,Clear,0,,,,1,,,,0,,,,,24.1,,,103.31,,76,
11/14/2012 10:00,2.4,-4.3,61,2,24.1,103.34,Clear,0,,,,1,,,,0,,,,,24.1,,,103.34,,61,
11/14/2012 11:00,4.6,-5,50,4,24.1,103.31,Clear,0,,,,1,,,,0,,,,,24.1,,,103.31,,50,
11/14/2012 12:00,4.8,-6.4,44,7,24.1,103.25,Mainly Clear,0,,,,0,,,,0,,,,,24.1,,,103.25,,44,
11/14/2012 13:00,4.8,-6.6,43,4,48.3,103.2,Mainly Clear,0,,,,0,,,,1,,,,,48.3,,,103.2,,43,
11/14/2012 14:00,5.2,-6.2,44,6,48.3,103.15,Clear,0,,,,1,,,,1,,,,,48.3,,,103.15,,44,
11/14/2012 15:00,4.6,-7.4,41,6,48.3,103.15,Clear,0,,,,1,,,,1,,,,,48.3,,,103.15,,41,
11/14/2012 16:00,4.2,-7.4,43,6,48.3,103.16,Mainly Clear,0,,,,1,,,,1,,,,,48.3,,,103.16,,43,
11/14/2012 17:00,3.6,-7.2,45,7,24.1,103.15,Mainly Clear,0,,,,1,,,,0,,,,,24.1,,,103.15,,45,
11/14/2012 18:00,2.8,-6.3,51,7,25,103.16,Clear,0,,,,1,,,,0,,,,,25,,,103.16,,51,
11/14/2012 19:00,2.5,-5.9,54,9,25,103.17,Clear,0,,,,1,,,,0,,,,,25,,,103.17,,54,
11/14/2012 20:00,2.1,-5.8,56,11,25,103.18,Clear,0,,,,1,,,,0,,,,,25,,,103.18,,56,
11/14/2012 21:00,1.8,-6.1,56,7,25,103.16,Clear,0,,,,1,,,,0,,,,,25,,,103.16,,56,
11/14/2012 22:00,1.4,-5.7,59,13,25,103.15,Clear,0,,,,1,,,,0,,,,,25,,,103.15,,59,
11/14/2012 23:00,0.4,-6.2,61,11,25,103.12,Clear,0,,,,1,,,,0,,,,,25,,,103.12,,61,
11/15/2012 0:00,-1.4,-6.1,70,13,25,103.1,Clear,0,,,,1,,,,0,,,,,25,,,103.1,,70,
11/15/2012 1:00,-2,-5.1,79,9,25,103.06,Mainly Clear,0,,,,0,,,,0,,,,,25,,,103.06,,79,
11/15/2012 2:00,-2.3,-5.1,81,13,25,103,Mainly Clear,0,,,,0,,,,0,,,,,25,,,103,,81,
11/15/2012 3:00,-2.9,-5.4,83,9,25,103.01,Mainly Clear,0,,,,0,,,,0,,,,,25,,,103.01,,83,
11/15/2012 4:00,-3.6,-6.3,82,9,25,103,Clear,0,,,,1,,,,0,,,,,25,,,103,,82,
11/15/2012 5:00,-2.9,-6,79,13,25,102.94,Mainly Clear,0,,,,0,,,,0,,,,,25,,,102.94,,79,
11/15/2012 6:00,-3.1,-6.1,80,15,25,102.91,Mainly Clear,0,,,,0,,,,0,,,,,25,,,102.91,,80,
11/15/2012 7:00,-2.9,-5.9,80,13,24.1,102.94,Mostly Cloudy,0,,,,0,,,,0,,,,,24.1,,,102.94,,80,
11/15/2012 8:00,-2.1,-5.1,80,11,24.1,102.99,Cloudy,0,,,,0,,,,0,,,,,24.1,,,102.99,,80,
11/15/2012 9:00,-1,-4.8,75,19,24.1,102.93,Cloudy,0,,,,0,,,,0,,,,,24.1,,,102.93,,75,
11/15/2012 10:00,0.3,-4.6,70,15,24.1,102.84,Cloudy,0,,,,0,,,,0,,,,,24.1,,,102.84,,70,
11/15/2012 11:00,1.3,-4.8,64,11,24.1,102.79,Cloudy,0,,,,0,,,,0,,,,,24.1,,,102.79,,64,
11/15/2012 12:00,1.8,-4.7,62,15,24.1,102.73,Cloudy,0,,,,0,,,,0,,,,,24.1,,,102.73,,62,
11/15/2012 13:00,2.6,-5.6,55,13,24.1,102.65,Mostly Cloudy,0,,,,0,,,,0,,,,,24.1,,,102.65,,55,
11/15/2012 14:00,2.6,-5.5,55,11,24.1,102.59,Mostly Cloudy,0,,,,0,,,,0,,,,,24.1,,,102.59,,55,
11/15/2012 15:00,2.4,-5.8,55,13,24.1,102.55,Mainly Clear,0,,,,0,,,,0,,,,,24.1,,,102.55,,55,
11/15/2012 16:00,1.8,-5.5,58,11,24.1,102.53,Mainly Clear,0,,,,0,,,,0,,,,,24.1,,,102.53,,58,
11/15/2012 17:00,1.2,-5.9,59,9,25,102.53,Mainly Clear,0,,,,0,,,,0,,,,,25,,,102.53,,59,
11/15/2012 18:00,1,-5.9,60,7,25,102.54,Clear,0,,,,1,,,,0,,,,,25,,,102.54,,60,
11/15/2012 19:00,0.5,-5.8,63,7,25,102.51,Clear,0,,,,1,,,,0,,,,,25,,,102.51,,63,
11/15/2012 20:00,-0.7,-5.7,69,4,25,102.46,Clear,0,,,,1,,,,0,,,,,25,,,102.46,,69,
11/15/2012 21:00,-2.9,-6.3,77,6,25,102.46,Clear,0,,,,1,,,,0,,,,,25,,,102.46,,77,
11/15/2012 22:00,-1.7,-5.2,77,4,25,102.42,Clear,0,,,,1,,,,0,,,,,25,,,102.42,,77,
11/15/2012 23:00,-4.3,-6.3,86,6,25,102.44,Clear,0,,,,1,,,,0,,,,,25,,,102.44,,86,
11/16/2012 0:00,-3.1,-5.5,83,4,25,102.42,Clear,0,,,,1,,,,0,,,,,25,,,102.42,,83,
11/16/2012 1:00,-5.3,-6.9,88,4,19.3,102.4,Clear,0,,,,1,,,,0,,,,,19.3,,,102.4,,88,
11/16/2012 2:00,-4.5,-6.3,87,0,19.3,102.42,Clear,0,,,,1,,,,0,,,,,19.3,,,102.42,,87,
11/16/2012 3:00,-3.6,-5.1,89,0,19.3,102.4,Clear,0,,,,1,,,,0,,,,,19.3,,,102.4,,89,
11/16/2012 4:00,-6.7,-8.1,90,0,19.3,102.42,Clear,0,,,,1,,,,0,,,,,19.3,,,102.42,,90,
11/16/2012 5:00,-6.5,-7.7,91,4,19.3,102.48,Clear,0,,,,1,,,,0,,,,,19.3,,,102.48,,91,
11/16/2012 6:00,-5.4,-6.4,93,4,16.1,102.48,Mostly Cloudy,0,,,,0,,,,0,,,,,16.1,,,102.48,,93,
11/16/2012 7:00,-5.2,-6.5,91,4,16.1,102.49,Mostly Cloudy,0,,,,0,,,,0,,,,,16.1,,,102.49,,91,
11/16/2012 8:00,-3.2,-4.8,89,0,19.3,102.54,Mostly Cloudy,0,,,,0,,,,0,,,,,19.3,,,102.54,,89,
11/16/2012 9:00,0.4,-1.7,86,9,19.3,102.55,Mostly Cloudy,0,,,,0,,,,0,,,,,19.3,,,102.55,,86,
11/16/2012 10:00,2,-2,75,13,24.1,102.57,Mainly Clear,0,,,,0,,,,0,,,,,24.1,,,102.57,,75,
11/16/2012 11:00,3.1,-2.5,67,15,24.1,102.53,Mostly Cloudy,0,,,,0,,,,0,,,,,24.1,,,102.53,,67,
11/16/2012 12:00,3.9,-2.8,62,17,24.1,102.48,Mainly Clear,0,,,,0,,,,0,,,,,24.1,,,102.48,,62,
11/16/2012 13:00,4.9,-2.6,58,15,24.1,102.49,Mainly Clear,0,,,,0,,,,0,,,,,24.1,,,102.49,,58,
11/16/2012 14:00,5.3,-2.1,59,13,24.1,102.5,Mainly Clear,0,,,,0,,,,0,,,,,24.1,,,102.5,,59,
11/16/2012 15:00,5.5,-1.9,59,9,24.1,102.5,Mostly Cloudy,0,,,,0,,,,0,,,,,24.1,,,102.5,,59,
11/16/2012 16:00,4.8,-2,61,13,24.1,102.55,Mostly Cloudy,0,,,,0,,,,0,,,,,24.1,,,102.55,,61,
11/16/2012 17:00,4.4,-1.3,66,13,25,102.61,Cloudy,0,,,,0,,,,0,,,,,25,,,102.61,,66,
11/16/2012 18:00,4.2,-1.5,66,15,25,102.66,Cloudy,0,,,,0,,,,0,,,,,25,,,102.66,,66,
11/16/2012 19:00,3.7,-1.7,68,13,25,102.69,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,102.69,,68,
11/16/2012 20:00,3.3,-1.7,70,9,25,102.75,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,102.75,,70,
11/16/2012 21:00,0.8,-2.5,79,9,25,102.79,Mainly Clear,0,,,,0,,,,0,,,,,25,,,102.79,,79,
11/16/2012 22:00,-0.9,-3.1,85,11,25,102.81,Mainly Clear,0,,,,0,,,,0,,,,,25,,,102.81,,85,
11/16/2012 23:00,-1.5,-3.5,86,13,25,102.84,Mainly Clear,0,,,,0,,,,0,,,,,25,,,102.84,,86,
11/17/2012 0:00,-1.1,-3.5,84,9,25,102.9,Clear,0,,,,1,,,,0,,,,,25,,,102.9,,84,
11/17/2012 1:00,-1.3,-3.5,85,9,25,102.94,Clear,0,,,,1,,,,0,,,,,25,,,102.94,,85,
11/17/2012 2:00,-2.4,-4.2,87,11,25,103.05,Mainly Clear,0,,,,0,,,,0,,,,,25,,,103.05,,87,
11/17/2012 3:00,-2,-5,80,11,25,103.13,Clear,0,,,,1,,,,0,,,,,25,,,103.13,,80,
11/17/2012 4:00,-3.1,-6.5,77,17,25,103.17,Clear,0,,,,1,,,,0,,,,,25,,,103.17,,77,
11/17/2012 5:00,-2.2,-7.3,68,13,25,103.24,Clear,0,,,,1,,,,0,,,,,25,,,103.24,,68,
11/17/2012 6:00,-2.6,-8.2,65,13,25,103.28,Clear,0,,,,1,,,,0,,,,,25,,,103.28,,65,
11/17/2012 7:00,-3.2,-8.2,68,13,24.1,103.39,Mainly Clear,0,,,,0,,,,0,,,,,24.1,,,103.39,,68,
11/17/2012 8:00,-2.7,-8.2,66,15,24.1,103.47,Mainly Clear,0,,,,0,,,,0,,,,,24.1,,,103.47,,66,
11/17/2012 9:00,-2.1,-8.9,60,15,24.1,103.51,Mainly Clear,0,,,,0,,,,0,,,,,24.1,,,103.51,,60,
11/17/2012 10:00,-1,-8.9,55,7,48.3,103.52,Mostly Cloudy,0,,,,0,,,,1,,,,,48.3,,,103.52,,55,
11/17/2012 11:00,-0.1,-9.1,51,4,48.3,103.5,Mostly Cloudy,0,,,,1,,,,1,,,,,48.3,,,103.5,,51,
11/17/2012 12:00,1.2,-9,46,4,48.3,103.47,Mainly Clear,0,,,,1,,,,1,,,,,48.3,,,103.47,,46,
11/17/2012 13:00,2.3,-8.3,45,4,48.3,103.43,Mainly Clear,0,,,,1,,,,1,,,,,48.3,,,103.43,,45,
11/17/2012 14:00,2.8,-7.4,47,6,48.3,103.43,Mainly Clear,0,,,,1,,,,1,,,,,48.3,,,103.43,,47,
11/17/2012 15:00,2.4,-7.4,48,6,48.3,103.43,Mainly Clear,0,,,,1,,,,1,,,,,48.3,,,103.43,,48,
11/17/2012 16:00,2,-7.3,50,4,48.3,103.46,Mainly Clear,0,,,,1,,,,1,,,,,48.3,,,103.46,,50,
11/17/2012 17:00,0.9,-7.7,53,4,25,103.46,Clear,0,,,,1,,,,0,,,,,25,,,103.46,,53,
11/17/2012 18:00,-1.7,-7.9,63,4,25,103.5,Mainly Clear,0,,,,0,,,,0,,,,,25,,,103.5,,63,
11/17/2012 19:00,-2.1,-7.2,68,4,25,103.51,Clear,0,,,,1,,,,0,,,,,25,,,103.51,,68,
11/17/2012 20:00,-0.1,-7,60,7,25,103.49,Clear,0,,,,1,,,,0,,,,,25,,,103.49,,60,
11/17/2012 21:00,-1.4,-6.5,68,7,25,103.51,Clear,0,,,,1,,,,0,,,,,25,,,103.51,,68,
11/17/2012 22:00,-1,-6.3,67,7,25,103.54,Clear,0,,,,1,,,,0,,,,,25,,,103.54,,67,
11/17/2012 23:00,-1.3,-6.7,67,9,25,103.56,Clear,0,,,,1,,,,0,,,,,25,,,103.56,,67,
11/18/2012 0:00,-1.6,-6.2,71,0,25,103.58,Clear,0,,,,1,,,,0,,,,,25,,,103.58,,71,
11/18/2012 1:00,-3.2,-6.9,76,0,25,103.59,Clear,0,,,,1,,,,0,,,,,25,,,103.59,,76,
11/18/2012 2:00,-4.6,-6.9,84,0,25,103.63,Clear,0,,,,1,,,,0,,,,,25,,,103.63,,84,
11/18/2012 3:00,-3.9,-6.1,85,7,25,103.61,Clear,0,,,,1,,,,0,,,,,25,,,103.61,,85,
11/18/2012 4:00,-4.8,-6.9,85,7,25,103.59,Clear,0,,,,1,,,,0,,,,,25,,,103.59,,85,
11/18/2012 5:00,-5,-7.4,83,7,25,103.61,Clear,0,,,,1,,,,0,,,,,25,,,103.61,,83,
11/18/2012 6:00,-5.4,-7.4,86,9,25,103.59,Mainly Clear,0,,,,0,,,,0,,,,,25,,,103.59,,86,
11/18/2012 7:00,-6.4,-8.4,86,9,24.1,103.63,Mostly Cloudy,0,,,,0,,,,0,,,,,24.1,,,103.63,,86,
11/18/2012 8:00,-4.5,-6.4,87,7,24.1,103.65,Cloudy,0,,,,0,,,,0,,,,,24.1,,,103.65,,87,
11/18/2012 9:00,-2.4,-5.4,80,9,24.1,103.65,Cloudy,0,,,,0,,,,0,,,,,24.1,,,103.65,,80,
11/18/2012 10:00,-0.5,-6.8,62,7,24.1,103.65,Mostly Cloudy,0,,,,0,,,,0,,,,,24.1,,,103.65,,62,
11/18/2012 11:00,1.9,-6.5,54,7,48.3,103.59,Mostly Cloudy,0,,,,0,,,,1,,,,,48.3,,,103.59,,54,
11/18/2012 12:00,4.1,-10.1,35,4,48.3,103.51,Mostly Cloudy,0,,,,1,,,,1,,,,,48.3,,,103.51,,35,
11/18/2012 13:00,4,-11.6,31,6,48.3,103.46,Mostly Cloudy,0,,,,1,,,,1,,,,,48.3,,,103.46,,31,
11/18/2012 14:00,4.5,-10.6,32,7,48.3,103.39,Mostly Cloudy,0,,,,1,,,,1,,,,,48.3,,,103.39,,32,
11/18/2012 15:00,4.5,-11.9,29,9,48.3,103.38,Mostly Cloudy,0,,,,1,,,,1,,,,,48.3,,,103.38,,29,
11/18/2012 16:00,2.7,-9.3,41,9,24.1,103.36,Mostly Cloudy,0,,,,1,,,,0,,,,,24.1,,,103.36,,41,
11/18/2012 17:00,1.5,-8.5,47,9,25,103.36,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,103.36,,47,
11/18/2012 18:00,2.6,-7.5,47,9,25,103.36,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,103.36,,47,
11/18/2012 19:00,1.1,-7,55,4,25,103.36,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,103.36,,55,
11/18/2012 20:00,-1.8,-6.8,69,6,25,103.3,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,103.3,,69,
11/18/2012 21:00,-0.6,-7.1,61,11,25,103.27,Mainly Clear,0,,,,0,,,,0,,,,,25,,,103.27,,61,
11/18/2012 22:00,-1.3,-6.9,66,11,25,103.25,Cloudy,0,,,,0,,,,0,,,,,25,,,103.25,,66,
11/18/2012 23:00,-2.1,-6,75,11,25,103.22,Cloudy,0,,,,0,,,,0,,,,,25,,,103.22,,75,
11/19/2012 0:00,-1.8,-5.7,75,7,25,103.2,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,103.2,,75,
11/19/2012 1:00,-2.4,-5.9,77,6,25,103.15,Cloudy,0,,,,0,,,,0,,,,,25,,,103.15,,77,
11/19/2012 2:00,-3.1,-6.4,78,13,25,103.11,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,103.11,,78,
11/19/2012 3:00,-3.6,-6.9,78,9,25,103.11,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,103.11,,78,
11/19/2012 4:00,-3.7,-6.9,78,6,25,103.05,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,103.05,,78,
11/19/2012 5:00,-4,-7.1,79,9,25,103.03,Mainly Clear,0,,,,0,,,,0,,,,,25,,,103.03,,79,
11/19/2012 6:00,-4.3,-7,81,7,25,103.01,Clear,0,,,,1,,,,0,,,,,25,,,103.01,,81,
11/19/2012 7:00,-4.6,-7.1,83,9,16.1,102.99,Clear,0,,,,1,,,,0,,,,,16.1,,,102.99,,83,
11/19/2012 8:00,-2.8,-5.9,79,11,24.1,102.99,Mainly Clear,0,,,,0,,,,0,,,,,24.1,,,102.99,,79,
11/19/2012 9:00,-0.5,-4.5,74,7,24.1,102.92,Clear,0,,,,1,,,,0,,,,,24.1,,,102.92,,74,
11/19/2012 10:00,1.3,-3.4,71,7,19.3,102.9,Mainly Clear,0,,,,0,,,,0,,,,,19.3,,,102.9,,71,
11/19/2012 11:00,2.4,-3.4,65,6,24.1,102.83,Mainly Clear,0,,,,0,,,,0,,,,,24.1,,,102.83,,65,
11/19/2012 12:00,4.9,-2.7,58,4,24.1,102.72,Clear,0,,,,1,,,,0,,,,,24.1,,,102.72,,58,
11/19/2012 13:00,4.9,-0.4,69,6,19.3,102.64,Mainly Clear,0,,,,0,,,,0,,,,,19.3,,,102.64,,69,
11/19/2012 14:00,5.9,-0.9,62,6,19.3,102.54,Mainly Clear,0,,,,0,,,,0,,,,,19.3,,,102.54,,62,
11/19/2012 15:00,6.2,-1.2,59,4,24.1,102.5,Mainly Clear,0,,,,0,,,,0,,,,,24.1,,,102.5,,59,
11/19/2012 16:00,3.7,-2,66,6,24.1,102.45,Mainly Clear,0,,,,0,,,,0,,,,,24.1,,,102.45,,66,
11/19/2012 17:00,3,-1.5,72,4,25,102.42,Clear,0,,,,1,,,,0,,,,,25,,,102.42,,72,
11/19/2012 18:00,1.1,-1.9,80,4,19.3,102.39,Mainly Clear,0,,,,0,,,,0,,,,,19.3,,,102.39,,80,
11/19/2012 19:00,0.1,-2.9,80,4,25,102.33,Mainly Clear,0,,,,0,,,,0,,,,,25,,,102.33,,80,
11/19/2012 20:00,-1.4,-3.6,85,6,25,102.29,Clear,0,,,,1,,,,0,,,,,25,,,102.29,,85,
11/19/2012 21:00,-2.5,-3.8,91,4,19.3,102.23,Mainly Clear,0,,,,0,,,,0,,,,,19.3,,,102.23,,91,
11/19/2012 22:00,-3.3,-4.3,93,6,12.9,102.21,Clear,0,,,,1,,,,0,,,,,12.9,,,102.21,,93,
11/19/2012 23:00,-0.7,-2.2,90,6,9.7,102.16,Fog,0,,,,0,,,,0,,,,,9.7,,,102.16,,90,
11/20/2012 0:00,-3.3,-4.5,91,7,9.7,102.12,Fog,0,,,,0,,,,0,,,,,9.7,,,102.12,,91,
11/20/2012 1:00,-3.6,-4.3,95,7,9.7,102.08,Fog,0,,,,0,,,,0,,,,,9.7,,,102.08,,95,
11/20/2012 2:00,-1.8,-3.5,88,6,8,102.08,Fog,0,,,,0,,,,0,,,,,8,,,102.08,,88,
11/20/2012 3:00,-3.6,-4.5,93,6,9.7,102.08,Fog,0,,,,0,,,,0,,,,,9.7,,,102.08,,93,
11/20/2012 4:00,-2.9,-4.5,89,6,6.4,102.02,Fog,0,,,,0,,,,0,,,,,6.4,,,102.02,,89,
11/20/2012 5:00,-2.9,-4.5,89,6,6.4,102,Fog,0,,,,0,,,,0,,,,,6.4,,,102,,89,
11/20/2012 6:00,-2.9,-4.8,87,6,6.4,102.01,Fog,0,,,,0,,,,0,,,,,6.4,,,102.01,,87,
11/20/2012 7:00,-3.4,-5.2,87,7,4.8,102.02,Fog,0,,,,0,,,,0,,,,,4.8,,,102.02,,87,
11/20/2012 8:00,-2,-4.4,84,9,9.7,102.03,Haze,0,,,,0,,,,0,,,,,9.7,,,102.03,,84,
11/20/2012 9:00,-0.7,-3.6,81,6,9.7,102.01,Haze,0,,,,0,,,,0,,,,,9.7,,,102.01,,81,
11/20/2012 10:00,1.9,-1.9,76,9,12.9,102,Mostly Cloudy,0,,,,0,,,,0,,,,,12.9,,,102,,76,
11/20/2012 11:00,3,-2.2,69,6,11.3,101.96,Cloudy,0,,,,0,,,,0,,,,,11.3,,,101.96,,69,
11/20/2012 12:00,4.6,-1.9,63,2,11.3,101.88,Cloudy,0,,,,0,,,,0,,,,,11.3,,,101.88,,63,
11/20/2012 13:00,5.5,-1,63,4,11.3,101.83,Mostly Cloudy,0,,,,0,,,,0,,,,,11.3,,,101.83,,63,
11/20/2012 14:00,5.8,-1.6,59,6,12.9,101.77,Mostly Cloudy,0,,,,0,,,,0,,,,,12.9,,,101.77,,59,
11/20/2012 15:00,5.9,-1.5,59,11,16.1,101.77,Cloudy,0,,,,0,,,,0,,,,,16.1,,,101.77,,59,
11/20/2012 16:00,5.6,-1.6,60,6,16.1,101.78,Cloudy,0,,,,0,,,,0,,,,,16.1,,,101.78,,60,
11/20/2012 17:00,4.2,-0.4,72,7,16.1,101.79,Cloudy,0,,,,0,,,,0,,,,,16.1,,,101.79,,72,
11/20/2012 18:00,2.4,-0.9,79,6,19.3,101.82,Mostly Cloudy,0,,,,0,,,,0,,,,,19.3,,,101.82,,79,
11/20/2012 19:00,1.9,-1.1,80,7,16.1,101.85,Mostly Cloudy,0,,,,0,,,,0,,,,,16.1,,,101.85,,80,
11/20/2012 20:00,3.4,-2,68,9,19.3,101.86,Mostly Cloudy,0,,,,0,,,,0,,,,,19.3,,,101.86,,68,
11/20/2012 21:00,1.9,-2.5,73,9,25,101.84,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,101.84,,73,
11/20/2012 22:00,1.9,-2.3,74,7,25,101.81,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,101.81,,74,
11/20/2012 23:00,2,-2.3,73,9,25,101.83,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,101.83,,73,
11/21/2012 0:00,3.1,-2.1,69,6,25,101.8,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,101.8,,69,
11/21/2012 1:00,0.6,-2.3,81,6,25,101.82,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,101.82,,81,
11/21/2012 2:00,0.4,-2.5,81,7,25,101.82,Mainly Clear,0,,,,0,,,,0,,,,,25,,,101.82,,81,
11/21/2012 3:00,-0.7,-3.3,83,9,25,101.83,Mainly Clear,0,,,,0,,,,0,,,,,25,,,101.83,,83,
11/21/2012 4:00,-1.9,-3.7,87,9,25,101.85,Mainly Clear,0,,,,0,,,,0,,,,,25,,,101.85,,87,
11/21/2012 5:00,-1.4,-3.4,86,11,25,101.86,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,101.86,,86,
11/21/2012 6:00,-1.6,-3.6,86,4,12.9,101.92,Mostly Cloudy,0,,,,0,,,,0,,,,,12.9,,,101.92,,86,
11/21/2012 7:00,-0.1,-2.8,82,11,9.7,102,Haze,0,,,,0,,,,0,,,,,9.7,,,102,,82,
11/21/2012 8:00,0.4,-2.2,83,7,12.9,102.01,Mostly Cloudy,0,,,,0,,,,0,,,,,12.9,,,102.01,,83,
11/21/2012 9:00,2.9,-1.6,72,7,16.1,102.01,Mostly Cloudy,0,,,,0,,,,0,,,,,16.1,,,102.01,,72,
11/21/2012 10:00,5.2,-1.5,62,4,19.3,101.98,Mainly Clear,0,,,,0,,,,0,,,,,19.3,,,101.98,,62,
11/21/2012 11:00,6.3,-0.3,63,4,19.3,101.93,Mainly Clear,0,,,,0,,,,0,,,,,19.3,,,101.93,,63,
11/21/2012 12:00,7.2,-0.4,58,6,19.3,101.89,Mainly Clear,0,,,,0,,,,0,,,,,19.3,,,101.89,,58,
11/21/2012 13:00,7.4,-0.6,57,7,19.3,101.89,Mainly Clear,0,,,,0,,,,0,,,,,19.3,,,101.89,,57,
11/21/2012 14:00,8.3,-1.6,50,4,19.3,101.86,Mainly Clear,0,,,,0,,,,0,,,,,19.3,,,101.86,,50,
11/21/2012 15:00,8.2,-2.1,48,4,19.3,101.87,Mainly Clear,0,,,,0,,,,0,,,,,19.3,,,101.87,,48,
11/21/2012 16:00,5.5,-1.5,61,7,24.1,101.86,Mainly Clear,0,,,,0,,,,0,,,,,24.1,,,101.86,,61,
11/21/2012 17:00,2.8,-2,71,7,25,101.85,Mainly Clear,0,,,,0,,,,0,,,,,25,,,101.85,,71,
11/21/2012 18:00,2.1,-1,80,6,25,101.89,Mainly Clear,0,,,,0,,,,0,,,,,25,,,101.89,,80,
11/21/2012 19:00,2.5,-0.8,79,4,25,101.89,Mainly Clear,0,,,,0,,,,0,,,,,25,,,101.89,,79,
11/21/2012 20:00,1.4,-0.9,85,6,25,101.9,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,101.9,,85,
11/21/2012 21:00,2.2,-0.5,82,6,25,101.88,Mainly Clear,0,,,,0,,,,0,,,,,25,,,101.88,,82,
11/21/2012 22:00,0.9,-1.4,85,4,19.3,101.88,Mostly Cloudy,0,,,,0,,,,0,,,,,19.3,,,101.88,,85,
11/21/2012 23:00,1,-0.7,88,4,19.3,101.86,Mainly Clear,0,,,,0,,,,0,,,,,19.3,,,101.86,,88,
11/22/2012 0:00,1.3,0.4,94,4,16.1,101.87,Mainly Clear,0,,,,0,,,,0,,,,,16.1,,,101.87,,94,
11/22/2012 1:00,1.5,0.6,94,6,16.1,101.83,Clear,0,,,,1,,,,0,,,,,16.1,,,101.83,,94,
11/22/2012 2:00,1.3,-0.1,90,4,16.1,101.85,Clear,0,,,,1,,,,0,,,,,16.1,,,101.85,,90,
11/22/2012 3:00,1.1,-0.9,86,4,16.1,101.86,Clear,0,,,,1,,,,0,,,,,16.1,,,101.86,,86,
11/22/2012 4:00,-0.9,-2.3,90,4,12.9,101.84,Clear,0,,,,1,,,,0,,,,,12.9,,,101.84,,90,
11/22/2012 5:00,-1.4,-3.3,87,6,16.1,101.85,Clear,0,,,,1,,,,0,,,,,16.1,,,101.85,,87,
